0.04,0,0,0,0,0,0,0
0.08,-0.881054,0.0731078,-0.945493,-0.023259,-0.465604,-0.0446055,-0.205415
0.12,-0.87148,0.37904,-0.948321,-0.148655,-0.461032,-0.250463,-0.20434
0.16,-0.86211,0.609409,-0.959658,-0.243476,-0.451106,-0.40117,-0.19792
0.2,-0.846887,0.692977,-0.962137,-0.294917,-0.434426,-0.461341,-0.187741
0.24,-0.837602,0.846429,-0.923856,-0.358906,-0.509231,-0.550234,-0.274722
0.28,-0.808554,1.14675,-0.978523,-0.489215,-0.419745,-0.74023,-0.186799
0.32,-0.786042,1.30044,-1.01058,-0.580121,-0.357156,-0.841067,-0.130721
0.36,-0.776722,1.22946,-0.992893,-0.575619,-0.359981,-0.789708,-0.147531
0.4,-0.752597,1.52997,-0.993902,-0.722332,-0.38198,-0.966928,-0.179823
0.44,-0.296773,-0.0610627,0.651074,0.107394,-2.00088,0.195036,-2.05573
0.48,-0.256102,0.232323,0.831379,0.0430869,-2.32468,0.0641296,-2.40323
0.52,-0.288334,-0.209568,0.886307,0.2722,-2.41541,0.34653,-2.50184
0.56,-0.2717,0.0202015,0.842546,0.198513,-2.33469,0.207891,-2.41564
0.6,-0.283181,-0.0507091,0.837965,0.262628,-2.33839,0.260672,-2.41958
0.64,-0.28,0.177773,0.75843,0.180049,-2.23535,0.122398,-2.30353
0.68,-0.276421,0.0318042,0.775979,0.26838,-2.23541,0.21302,-2.30912
0.72,-0.298606,0.11269,0.769662,0.2558,-2.30567,0.173141,-2.3748
0.76,-0.289089,0.10998,0.710736,0.273743,-2.17127,0.17651,-2.23521
0.8,-0.321375,0.341867,0.717975,0.195635,-2.34299,0.054286,-2.39722
0.84,0.796792,-1.64061,1.21221,0.683498,0.105513,0.722237,-0.143487
0.88,0.824003,-1.57479,1.06389,0.109847,0.304788,0.220376,0.108739
0.92,0.802666,-0.959458,0.998958,0.0727696,0.272575,0.0433011,0.0806075
0.96,0.855973,-1.09239,1.03506,0.0980932,0.35689,0.0882073,0.152785
1,0.788524,-0.490847,0.935454,-0.186529,0.252733,-0.258443,0.0868517
1.04,0.834776,-0.633918,0.945603,-0.138921,0.360903,-0.190493,0.188079
1.08,0.772366,-0.113958,0.862296,-0.390663,0.282434,-0.494905,0.143606
1.12,0.798041,-0.334045,0.912531,-0.296554,0.289326,-0.374814,0.140015
1.16,0.750733,0.179444,0.830558,-0.547155,0.274106,-0.672124,0.155627
1.2,0.71495,0.248933,0.84579,-0.586899,0.184046,-0.711565,0.0726957
1.24,0.0309362,0.155471,0.083689,-0.108082,-0.065547,-0.135527,-0.0715328
1.28,-0.00159584,0.0675154,-7.23303e-05,-0.0319772,-0.00435264,-0.0393449,-0.00277785
1.32,0.0220582,-0.153433,0.00345831,0.0699393,0.043776,0.0855475,0.0388201
1.36,-0.0214877,-0.00727559,0.0370464,0.0162478,-0.0984598,0.00672514,-0.102566
1.4,-0.00343273,0.2139,-0.0621033,-0.122126,0.078305,-0.126435,0.0921438
1.44,0.0264566,-0.226815,0.0281252,0.117913,0.0193705,0.132081,0.00865762
1.48,-0.0327636,0.215434,-0.0140404,-0.115983,-0.0540004,-0.131138,-0.044426
1.52,0.00789403,-0.00892379,-0.0109066,0.0103664,0.0339642,0.0114283,0.0340772
1.56,0.0264683,-0.226802,0.028145,0.117859,0.0193773,0.13209,0.00865552
1.6,-0.0327809,0.215451,-0.014056,-0.115945,-0.0540069,-0.131164,-0.0444229
1.64,-1.23253,0.0524643,-0.110298,0.270741,-2.41892,0.276373,-2.34688
1.68,-1.38748,0.32664,-0.153962,0.18543,-2.6882,0.185316,-2.59761
1.72,-1.36457,0.394125,-0.244597,0.125074,-2.53056,0.168003,-2.42773
1.76,-1.40402,0.682246,-0.254503,-0.000970119,-2.64532,0.0415975,-2.53134
1.8,-1.39245,1.04758,-0.422004,-0.26761,-2.44986,-0.149887,-2.29839
1.84,-1.43695,1.19744,-0.428274,-0.352776,-2.62361,-0.197123,-2.46552
1.88,-1.42035,1.5653,-0.552828,-0.620879,-2.51325,-0.370554,-2.32408
1.92,-1.45876,1.64061,-0.624228,-0.866969,-2.63563,-0.504354,-2.42109
1.96,-1.43695,1.64061,-0.689535,-0.983945,-2.60576,-0.564487,-2.38986
